,ADM1,ADM2,ADM3,Pop,Mã,Tên Tiếng Anh,Cấp,Mã QH,Mã TP,lat,lon,most_similar,level,most_similar_d,lat_m,lon_m,closest_distance
9451,Thành phố Hồ Chí Minh,Quận 6,05,12844,27361.0,,Phường,775.0,79.0,10.748445,106.6436004,631,Rất tốt,1.456178515999706e-05,10.75181,106.6454,422.67397425777045
9452,Thành phố Hồ Chí Minh,Quận 6,11,25484,27364.0,,Phường,775.0,79.0,10.7443553,106.6317558,616,Rất tốt,2.947690773000295e-05,10.74974,106.63245,603.5349894186403
9453,Thành phố Hồ Chí Minh,Quận 6,02,7532,27367.0,,Phường,775.0,79.0,10.7500051,106.6507244,632,Rất tốt,2.388813700045066e-07,10.74994,106.65024,53.41037190899484
9454,Thành phố Hồ Chí Minh,Quận 6,01,9900,27370.0,,Phường,775.0,79.0,10.7368923,106.6281938,9420,Rất tốt,0.0001474594737301,10.74486,106.61903,1336.8514842602935
9455,Thành phố Hồ Chí Minh,Quận 6,04,12596,27373.0,,Phường,775.0,79.0,10.745831,106.6456174,631,Rất tốt,3.579570376000428e-05,10.75181,106.6454,665.2585306736088
9456,Thành phố Hồ Chí Minh,Quận 6,08,22325,27376.0,,Phường,775.0,79.0,10.7434277,106.6404247,630,Rất tốt,7.540945938000411e-05,10.75211,106.64026,965.5953592160836
9457,Thành phố Hồ Chí Minh,Quận 6,03,8999,27379.0,,Phường,775.0,79.0,10.7427952,106.6464328,632,Rất tốt,6.554293887998852e-05,10.74994,106.65024,896.7509588305008
9458,Thành phố Hồ Chí Minh,Quận 6,07,11682,27382.0,,Phường,775.0,79.0,10.7385367,106.6390943,616,Rất tốt,0.0001696606533798,10.74974,106.63245,1441.793012841737
9459,Thành phố Hồ Chí Minh,Quận 6,10,25283,27385.0,,Phường,775.0,79.0,10.7368923,106.6281938,9420,Rất tốt,0.0001474594737301,10.74486,106.61903,1336.8514842602935
9460,Thành phố Hồ Chí Minh,Quận 8,08,10817,27388.0,,Phường,776.0,79.0,10.7379478,106.6629653,635,Rất tốt,0.0001735178149299,10.75112,106.66307,1464.7264729197643
9461,Thành phố Hồ Chí Minh,Quận 8,02,21392,27391.0,,Phường,776.0,79.0,10.7455308,106.6865816,703,Rất tốt,9.221234719993408e-05,10.75366,106.68147,1062.4986481308265
9462,Thành phố Hồ Chí Minh,Quận 8,01,23110,27394.0,,Phường,776.0,79.0,10.7452891,106.6635803,635,Rất tốt,3.425980089999521e-05,10.75112,106.66307,650.7586923980374
9463,Thành phố Hồ Chí Minh,Quận 8,03,25887,27397.0,,Phường,776.0,79.0,10.7438692,106.6825225,703,Rất tốt,9.696752088998698e-05,10.75366,106.68147,1094.742088112107
9464,Thành phố Hồ Chí Minh,Quận 8,11,7077,27400.0,,Phường,776.0,79.0,10.7480685,106.6626886,635,Rất tốt,9.45711821000548e-06,10.75112,106.66307,341.859893959555
9465,Thành phố Hồ Chí Minh,Quận 8,09,20295,27403.0,,Phường,776.0,79.0,10.7465882,106.6714216,702,Rất tốt,2.154596980002903e-05,10.75097,106.66989,515.1623262310746
9466,Thành phố Hồ Chí Minh,Quận 8,10,15462,27406.0,,Phường,776.0,79.0,10.7452891,106.6635803,635,Rất tốt,3.425980089999521e-05,10.75112,106.66307,650.7586923980374
9467,Thành phố Hồ Chí Minh,Quận 8,04,46597,27409.0,,Phường,776.0,79.0,10.7404855,106.6761879,702,Rất tốt,0.00014958828466,10.75097,106.66989,1353.7014195449317
9468,Thành phố Hồ Chí Minh,Quận 8,13,8521,27412.0,,Phường,776.0,79.0,10.7454402,106.655862,632,Rất tốt,5.185508404002412e-05,10.74994,106.65024,792.1880337271748
